발생일,위도,경도,CODE,Province,City,Dong
2022-01-04,37.57701561245273,126.98647188375342,1111014800.0,서울특별시,종로구,계동
2022-01-04,37.477790174005065,126.88815922791534,1154510100.0,서울특별시,금천구,가산동
2022-01-04,37.56817637108007,127.0172165966828,1114016300.0,서울특별시,중구,흥인동
2022-01-04,37.48732554506988,126.87726763676562,1153010200.0,서울특별시,구로구,구로동
2022-01-04,37.50268831189437,127.0042975596878,1165010700.0,서울특별시,서초구,반포동
2022-01-04,37.55917392816962,127.1445218145216,1174010700.0,서울특별시,강동구,암사동
2022-01-04,37.597549134679085,127.0904594442568,1126010200.0,서울특별시,중랑구,상봉동
2022-01-04,37.6024933630367,127.09610500921224,1126010600.0,서울특별시,중랑구,신내동
2022-01-04,37.6036537,127.0147206,1129013300.0,서울특별시,성북구,정릉동
2022-01-04,37.477790174005065,126.88815922791534,1154510100.0,서울특별시,금천구,가산동
2022-01-04,37.5375676,127.0448671,1120011400.0,서울특별시,성동구,성수동1가
2022-01-04,37.47783294511889,126.8881309001359,1154510100.0,서울특별시,금천구,가산동
2022-01-04,37.49356312810165,126.8594021243292,1153010700.0,서울특별시,구로구,개봉동
2022-01-04,37.49973838947123,126.84758969597216,1153010700.0,서울특별시,구로구,개봉동
2022-01-04,37.50880339763163,126.84142978557368,1147010100.0,서울특별시,양천구,신정동
2022-01-04,37.499054238996194,126.84806605646632,1153010700.0,서울특별시,구로구,개봉동
2022-01-04,37.50253514617842,127.00415052943046,1165010700.0,서울특별시,서초구,반포동
2022-01-04,37.49384835300314,126.85682335985328,1153010700.0,서울특별시,구로구,개봉동
2022-01-05,37.59842628926727,127.0217637736791,1129010300.0,서울특별시,성북구,돈암동
2022-01-05,37.487052386271486,126.94555674860004,1162010100.0,서울특별시,관악구,봉천동
2022-01-05,37.511758,127.0876206,1171010100.0,서울특별시,송파구,잠실동
2022-01-05,37.646317833355255,127.02491710894144,1130510300.0,서울특별시,강북구,수유동
2022-01-05,37.56610408070416,126.98278388026202,1114010400.0,서울특별시,중구,을지로1가
2022-01-05,37.4717987,126.9832533,1165010100.0,서울특별시,서초구,방배동
2022-01-05,37.6510642,127.0346738,1132010500.0,서울특별시,도봉구,쌍문동
2022-01-05,37.59480834573624,127.08046898376378,1126010200.0,서울특별시,중랑구,상봉동
2022-01-05,37.552795,126.91832,1144012000.0,서울특별시,마포구,서교동
2022-01-05,37.552795,126.91832,1144012000.0,서울특별시,마포구,서교동
2022-01-05,37.5654451,126.9053986,1144012500.0,서울특별시,마포구,성산동
2022-01-05,37.6510642,127.0346738,1132010500.0,서울특별시,도봉구,쌍문동
2022-01-05,37.63073520066513,127.04131875669854,1130510200.0,서울특별시,강북구,번동
2022-01-05,37.5719804125001,126.983051939799,1111012900.0,서울특별시,종로구,견지동
2022-01-05,37.61144378800473,127.0657789395797,1129013900.0,서울특별시,성북구,석관동
2022-01-05,37.522643974314086,126.9618433460626,1117012900.0,서울특별시,용산구,이촌동
2022-01-05,37.56600454566708,126.98007867824964,1114010400.0,서울특별시,중구,을지로1가
2022-01-05,37.5082756,127.0366011,1168010800.0,서울특별시,강남구,논현동
2022-01-05,37.57271726423617,126.8425892465433,1150010400.0,서울특별시,강서구,가양동
2022-01-05,37.50849979730606,126.9957416930221,1165010700.0,서울특별시,서초구,반포동
2022-01-05,37.61699576449905,127.09204607644978,1126010600.0,서울특별시,중랑구,신내동
2022-01-05,37.5138009,126.9260655,1156013200.0,서울특별시,영등포구,신길동
2022-01-05,37.5719804125001,126.983051939799,1111012900.0,서울특별시,종로구,견지동
2022-01-05,37.6046421,127.0314812,1129013600.0,서울특별시,성북구,하월곡동
2022-01-05,37.49407271634475,126.9109150469129,1159010900.0,서울특별시,동작구,신대방동
2022-01-05,37.61679930097064,127.00918589549948,1129013300.0,서울특별시,성북구,정릉동
